"","Freq","Rel.Freq"
"chiayiensis",3,0.343642611683849
"chromatograph",3,0.343642611683849
"chromosome",3,0.343642611683849
"ciliates",3,0.343642611683849
"cladosporioides",3,0.343642611683849
"clayey",3,0.343642611683849
"cloning",3,0.343642611683849
"closer",3,0.343642611683849
"clostridia",3,0.343642611683849
"cmcase",3,0.343642611683849
"cocci",3,0.343642611683849
"coconut",3,0.343642611683849
"cod",3,0.343642611683849
"coefficients",3,0.343642611683849
"cohesion",3,0.343642611683849
"coinciding",3,0.343642611683849
"collections",3,0.343642611683849
"colletotrichum",3,0.343642611683849
"colombia",3,0.343642611683849
"colorimetric",3,0.343642611683849
"commercially",3,0.343642611683849
"commons",3,0.343642611683849
"compensate",3,0.343642611683849
"complementary",3,0.343642611683849
"complexation",3,0.343642611683849
"complexes",3,0.343642611683849
"comprising",3,0.343642611683849
"computed",3,0.343642611683849
"concerns",3,0.343642611683849
"concomitant",3,0.343642611683849
"conductance",3,0.343642611683849
"confer",3,0.343642611683849
"confirmation",3,0.343642611683849
"connectivity",3,0.343642611683849
"consecutive",3,0.343642611683849
"contact",3,0.343642611683849
"contiguous",3,0.343642611683849
"continuum",3,0.343642611683849
"copolymer",3,0.343642611683849
"coral",3,0.343642611683849
"correlate",3,0.343642611683849
"corrosion",3,0.343642611683849
"costa",3,0.343642611683849
"course",3,0.343642611683849
"covering",3,0.343642611683849
"creative",3,0.343642611683849
"creatures",3,0.343642611683849
"cu2",3,0.343642611683849
"culex",3,0.343642611683849
"cultivable",3,0.343642611683849
"curve",3,0.343642611683849
"cusa",3,0.343642611683849
"cut",3,0.343642611683849
"cyanobacterial",3,0.343642611683849
"cylindrical",3,0.343642611683849
"daidzein",3,0.343642611683849
"damages",3,0.343642611683849
"dap",3,0.343642611683849
"dataset",3,0.343642611683849
"deal",3,0.343642611683849
"december",3,0.343642611683849
"deduced",3,0.343642611683849
"defining",3,0.343642611683849
"degrader",3,0.343642611683849
"degrades",3,0.343642611683849
"dehalogenating",3,0.343642611683849
"demands",3,0.343642611683849
"denoted",3,0.343642611683849
"deoxy",3,0.343642611683849
"dereplication",3,0.343642611683849
"designs",3,0.343642611683849
"destroyed",3,0.343642611683849
"detached",3,0.343642611683849
"detect",3,0.343642611683849
"detergent",3,0.343642611683849
"detritus",3,0.343642611683849
"diagenesis",3,0.343642611683849
"dialysis",3,0.343642611683849
"diaminobutyric",3,0.343642611683849
"differentially",3,0.343642611683849
"diluted",3,0.343642611683849
"dimethyl",3,0.343642611683849
"diminished",3,0.343642611683849
"disappearance",3,0.343642611683849
"disappeared",3,0.343642611683849
"discover",3,0.343642611683849
"disk",3,0.343642611683849
"dispersive",3,0.343642611683849
"displaying",3,0.343642611683849
"distant",3,0.343642611683849
"distantly",3,0.343642611683849
"disturbed",3,0.343642611683849
"dominating",3,0.343642611683849
"donor",3,0.343642611683849
"donors",3,0.343642611683849
"dordrecht",3,0.343642611683849
"doubled",3,0.343642611683849
"dramatically",3,0.343642611683849
"drawn",3,0.343642611683849
"drive",3,0.343642611683849
"driver",3,0.343642611683849
"drop",3,0.343642611683849
"drove",3,0.343642611683849
"dyeing",3,0.343642611683849
"dyes",3,0.343642611683849
"earlier",3,0.343642611683849
"earth",3,0.343642611683849
"easy",3,0.343642611683849
"ecophysiological",3,0.343642611683849
"ectoine",3,0.343642611683849
"edge",3,0.343642611683849
"edges",3,0.343642611683849
"effectiveness",3,0.343642611683849
"effluents",3,0.343642611683849
"efflux",3,0.343642611683849
"effort",3,0.343642611683849
"egypt",3,0.343642611683849
"eh",3,0.343642611683849
"elemental",3,0.343642611683849
"eleven",3,0.343642611683849
"eliminate",3,0.343642611683849
"elongation",3,0.343642611683849
"em",3,0.343642611683849
"emga",3,0.343642611683849
"emphasized",3,0.343642611683849
"emphasizes",3,0.343642611683849
"empirical",3,0.343642611683849
"enantiomers",3,0.343642611683849
"encompassing",3,0.343642611683849
"endangered",3,0.343642611683849
"engaged",3,0.343642611683849
"engine",3,0.343642611683849
"enhances",3,0.343642611683849
"entomopathogenic",3,0.343642611683849
"entrophospora",3,0.343642611683849
"entry",3,0.343642611683849
"enumerated",3,0.343642611683849
"enumeration",3,0.343642611683849
"episphere",3,0.343642611683849
"essentially",3,0.343642611683849
"establish",3,0.343642611683849
"esterase",3,0.343642611683849
"esterases",3,0.343642611683849
"estimates",3,0.343642611683849
"estimator",3,0.343642611683849
"eukaryotes",3,0.343642611683849
"everglades",3,0.343642611683849
"evidently",3,0.343642611683849
"examination",3,0.343642611683849
"exception",3,0.343642611683849
"exchange",3,0.343642611683849
"exopolysaccharide",3,0.343642611683849
"expand",3,0.343642611683849
"expansion",3,0.343642611683849
"experienced",3,0.343642611683849
"experiencing",3,0.343642611683849
"explains",3,0.343642611683849
"explores",3,0.343642611683849
"exudation",3,0.343642611683849
"fabricated",3,0.343642611683849
"facilities",3,0.343642611683849
"facing",3,0.343642611683849
"facultative",3,0.343642611683849
"faprotax",3,0.343642611683849
"favorable",3,0.343642611683849
"favourable",3,0.343642611683849
"fe3",3,0.343642611683849
"feasibility",3,0.343642611683849
"feed",3,0.343642611683849
"fertile",3,0.343642611683849
"fertilization",3,0.343642611683849
"fesem",3,0.343642611683849
"fewer",3,0.343642611683849
"filled",3,0.343642611683849
"fingerprint",3,0.343642611683849
"fisheries",3,0.343642611683849
"fitting",3,0.343642611683849
"flavobacterium",3,0.343642611683849
"flexus",3,0.343642611683849
"fluctuated",3,0.343642611683849
"fluctuation",3,0.343642611683849
"fluid",3,0.343642611683849
"fluoranthene",3,0.343642611683849
"fluorescence",3,0.343642611683849
"flushing",3,0.343642611683849
"fluvialis",3,0.343642611683849
"focuses",3,0.343642611683849
"folds",3,0.343642611683849
"formulated",3,0.343642611683849
"fosmid",3,0.343642611683849
"fractionation",3,0.343642611683849
"fringing",3,0.343642611683849
"fructose",3,0.343642611683849
"gaiellales",3,0.343642611683849
"gaining",3,0.343642611683849
"gallic",3,0.343642611683849
"gaps",3,0.343642611683849
"genotype",3,0.343642611683849
"genotypes",3,0.343642611683849
"geographically",3,0.343642611683849
"gh2",3,0.343642611683849
"gh5",3,0.343642611683849
"gigaspora",3,0.343642611683849
"glu",3,0.343642611683849
"glucosamine",3,0.343642611683849
"glycosides",3,0.343642611683849
"gn",3,0.343642611683849
"governing",3,0.343642611683849
"grain",3,0.343642611683849
"grassland",3,0.343642611683849
"grey",3,0.343642611683849
"griff",3,0.343642611683849
"guajira",3,0.343642611683849
"guangdong",3,0.343642611683849
"h1n1",3,0.343642611683849
"haikouensis",3,0.343642611683849
"hainanensis",3,0.343642611683849
"halophile",3,0.343642611683849
"ham",3,0.343642611683849
"harbors",3,0.343642611683849
"harbour",3,0.343642611683849
"harboured",3,0.343642611683849
"harbours",3,0.343642611683849
"harvested",3,0.343642611683849
"hazards",3,0.343642611683849
"head",3,0.343642611683849
"heavily",3,0.343642611683849
"height",3,0.343642611683849
"helped",3,0.343642611683849
"hepatocellular",3,0.343642611683849
"heterogeneous",3,0.343642611683849
"hexahydro",3,0.343642611683849
"hg",3,0.343642611683849
"hierarchical",3,0.343642611683849
"hl",3,0.343642611683849
"hold",3,0.343642611683849
"homoserine",3,0.343642611683849
"horizon",3,0.343642611683849
"hormone",3,0.343642611683849
"house",3,0.343642611683849
"huang",3,0.343642611683849
"humans",3,0.343642611683849
"husk",3,0.343642611683849
"hydrolases",3,0.343642611683849
"hydrological",3,0.343642611683849
"hydrolytic",3,0.343642611683849
"hydrothermal",3,0.343642611683849
"hydroxyphosphatidylethanolamine",3,0.343642611683849
"hyphal",3,0.343642611683849
"icp",3,0.343642611683849
"ideal",3,0.343642611683849
"ifo",3,0.343642611683849
"illustrate",3,0.343642611683849
"implementation",3,0.343642611683849
"implicated",3,0.343642611683849
"imply",3,0.343642611683849
"impoundment",3,0.343642611683849
"improvement",3,0.343642611683849
"improvements",3,0.343642611683849
"inactive",3,0.343642611683849
"incidence",3,0.343642611683849
"inconsistent",3,0.343642611683849
"incorporated",3,0.343642611683849
"increment",3,0.343642611683849
"indicum",3,0.343642611683849
"indicus",3,0.343642611683849
"indirectly",3,0.343642611683849
"individually",3,0.343642611683849
"induce",3,0.343642611683849
"induction",3,0.343642611683849
"inductively",3,0.343642611683849
"infective",3,0.343642611683849
"inflammation",3,0.343642611683849
"influx",3,0.343642611683849
"inhabited",3,0.343642611683849
"inhibitor",3,0.343642611683849
"initiated",3,0.343642611683849
"inocula",3,0.343642611683849
"insecticidal",3,0.343642611683849
"int",3,0.343642611683849
"integral",3,0.343642611683849
"intensified",3,0.343642611683849
"intensive",3,0.343642611683849
"interactive",3,0.343642611683849
"interval",3,0.343642611683849
"intra",3,0.343642611683849
"invertebrates",3,0.343642611683849
"iranian",3,0.343642611683849
"irb",3,0.343642611683849
"isolating",3,0.343642611683849
"isp2",3,0.343642611683849
"its1",3,0.343642611683849
"iu",3,0.343642611683849
"iv",3,0.343642611683849
"jiulong",3,0.343642611683849
"joining",3,0.343642611683849
"juice",3,0.343642611683849
"july",3,0.343642611683849
"justify",3,0.343642611683849
"k2hpo4",3,0.343642611683849
"kaolinite",3,0.343642611683849
"kasetsart",3,0.343642611683849
"kegg",3,0.343642611683849
"keys",3,0.343642611683849
"khan",3,0.343642611683849
"ki",3,0.343642611683849
"kill",3,0.343642611683849
"ko",3,0.343642611683849
"kocuria",3,0.343642611683849
"kuenenia",3,0.343642611683849
"lab",3,0.343642611683849
"lactate",3,0.343642611683849
"lactobacillus",3,0.343642611683849
"lagoons",3,0.343642611683849
"laguna",3,0.343642611683849
"landscape",3,0.343642611683849
"landscapes",3,0.343642611683849
"laser",3,0.343642611683849
"lateral",3,0.343642611683849
"lc90",3,0.343642611683849
"li",3,0.343642611683849
"lignocellulose",3,0.343642611683849
"lineages",3,0.343642611683849
"linkage",3,0.343642611683849
"lipolytic",3,0.343642611683849
"liquor",3,0.343642611683849
"listeria",3,0.343642611683849
"localities",3,0.343642611683849
"locus",3,0.343642611683849
"loisel",3,0.343642611683849
"losses",3,0.343642611683849
"lys",3,0.343642611683849
"macrolides",3,0.343642611683849
"macroscopic",3,0.343642611683849
"mahanadi",3,0.343642611683849
"malic",3,0.343642611683849
"mangalavanam",3,0.343642611683849
"manual",3,0.343642611683849
"marginal",3,0.343642611683849
"marinobacter",3,0.343642611683849
"maritima",3,0.343642611683849
"mat",3,0.343642611683849
"matrix",3,0.343642611683849
"mcintosh",3,0.343642611683849
"md",3,0.343642611683849
"mda",3,0.343642611683849
"mds",3,0.343642611683849
"measure",3,0.343642611683849
"measurement",3,0.343642611683849
"mediate",3,0.343642611683849
"mega",3,0.343642611683849
"mercury",3,0.343642611683849
"mesocosms",3,0.343642611683849
"metabolisms",3,0.343642611683849
"metatranscriptome",3,0.343642611683849
"methoxy",3,0.343642611683849
"methylobacter",3,0.343642611683849
"methylocystis",3,0.343642611683849
"methylomonas",3,0.343642611683849
"mgv",3,0.343642611683849
"microbiologically",3,0.343642611683849
"microfungi",3,0.343642611683849
"microhabitats",3,0.343642611683849
"microplastic",3,0.343642611683849
"microplastics",3,0.343642611683849
"mid",3,0.343642611683849
"milan",3,0.343642611683849
"mitigate",3,0.343642611683849
"mitigating",3,0.343642611683849
"mixtures",3,0.343642611683849
"mn2",3,0.343642611683849
"mobile",3,0.343642611683849
"modify",3,0.343642611683849
"moist",3,0.343642611683849
"molar",3,0.343642611683849
"molasses",3,0.343642611683849
"monocytogenes",3,0.343642611683849
"morphologies",3,0.343642611683849
"mosher",3,0.343642611683849
"multidrug",3,0.343642611683849
"mum",3,0.343642611683849
"muramic",3,0.343642611683849
"murine",3,0.343642611683849
"mycolic",3,0.343642611683849
"names",3,0.343642611683849
"naphtho",3,0.343642611683849
"necessitates",3,0.343642611683849
"networking",3,0.343642611683849
"ngs",3,0.343642611683849
"nickel",3,0.343642611683849
"niscair",3,0.343642611683849
"nitro",3,0.343642611683849
"nitrosomonas",3,0.343642611683849
"nitrosospira",3,0.343642611683849
"nitrospira",3,0.343642611683849
"noe",3,0.343642611683849
"northeast",3,0.343642611683849
"northeastern",3,0.343642611683849
"november",3,0.343642611683849
"observe",3,0.343642611683849
"observing",3,0.343642611683849
"occupied",3,0.343642611683849
"occupying",3,0.343642611683849
"odisha",3,0.343642611683849
"odor",3,0.343642611683849
"oilfield",3,0.343642611683849
"oligotrophic",3,0.343642611683849
"online",3,0.343642611683849
"ortho",3,0.343642611683849
"oucmdz",3,0.343642611683849
"outcome",3,0.343642611683849
"overcome",3,0.343642611683849
"overlooked",3,0.343642611683849
"oxford",3,0.343642611683849
"oxidized",3,0.343642611683849
"pacificus",3,0.343642611683849
"pale",3,0.343642611683849
"pallidus",3,0.343642611683849
"parahaemolyticus",3,0.343642611683849
"parallel",3,0.343642611683849
"parameter",3,0.343642611683849
"paris",3,0.343642611683849
"partition",3,0.343642611683849
"partly",3,0.343642611683849
"paulo",3,0.343642611683849
"pbde",3,0.343642611683849
"peroxide",3,0.343642611683849
"pet",3,0.343642611683849
"pg",3,0.343642611683849
"phas",3,0.343642611683849
"phases",3,0.343642611683849
"phenolics",3,0.343642611683849
"phenols",3,0.343642611683849
"phenotypes",3,0.343642611683849
"phosphatidylmethylethanolamine",3,0.343642611683849
"photoelectron",3,0.343642611683849
"photosynthetic",3,0.343642611683849
"phragmites",3,0.343642611683849
"phyletic",3,0.343642611683849
"phyllosphere",3,0.343642611683849
"physiologically",3,0.343642611683849
"phytase",3,0.343642611683849
"pigmentation",3,0.343642611683849
"pikovskaya",3,0.343642611683849
"pine",3,0.343642611683849
"pipeline",3,0.343642611683849
"planococcus",3,0.343642611683849
"plaque",3,0.343642611683849
"plfas",3,0.343642611683849
"polyhydroxybutyrate",3,0.343642611683849
"polyphenol",3,0.343642611683849
"polysaccharides",3,0.343642611683849
"portion",3,0.343642611683849
"possesses",3,0.343642611683849
"possibilities",3,0.343642611683849
"ppt",3,0.343642611683849
"practical",3,0.343642611683849
"precursors",3,0.343642611683849
"predicting",3,0.343642611683849
"preferences",3,0.343642611683849
"pressures",3,0.343642611683849
"prevailing",3,0.343642611683849
"prevent",3,0.343642611683849
"preventive",3,0.343642611683849
"priestia",3,0.343642611683849
"problematic",3,0.343642611683849
"procedures",3,0.343642611683849
"prodigiosin",3,0.343642611683849
"programmes",3,0.343642611683849
"prolonged",3,0.343642611683849
"promotes",3,0.343642611683849
"proposes",3,0.343642611683849
"proteases",3,0.343642611683849
"protocol",3,0.343642611683849
"protocols",3,0.343642611683849
"proton",3,0.343642611683849
"provinces",3,0.343642611683849
"pseudo",3,0.343642611683849
"pseudoalteromonas",3,0.343642611683849
"publicly",3,0.343642611683849
"publisher",3,0.343642611683849
"puerto",3,0.343642611683849
"purity",3,0.343642611683849
"putatively",3,0.343642611683849
"pyrites",3,0.343642611683849
"pyrones",3,0.343642611683849
"pyrrolo",3,0.343642611683849
"pythium",3,0.343642611683849
"qco2",3,0.343642611683849
"qi",3,0.343642611683849
"qinglan",3,0.343642611683849
"quadratic",3,0.343642611683849
"quantitatively",3,0.343642611683849
"radicals",3,0.343642611683849
"rainfall",3,0.343642611683849
"rainforests",3,0.343642611683849
"raises",3,0.343642611683849
"rarely",3,0.343642611683849
"raw264",3,0.343642611683849
"reach",3,0.343642611683849
"reactors",3,0.343642611683849
"read",3,0.343642611683849
"received",3,0.343642611683849
"reconstruction",3,0.343642611683849
"recovering",3,0.343642611683849
"reductions",3,0.343642611683849
"reef",3,0.343642611683849
"reflects",3,0.343642611683849
"regenerated",3,0.343642611683849
"regime",3,0.343642611683849
"regimes",3,0.343642611683849
"registered",3,0.343642611683849
"regular",3,0.343642611683849
"regularly",3,0.343642611683849
"rehabilitated",3,0.343642611683849
"replacement",3,0.343642611683849
"replicates",3,0.343642611683849
"reproductive",3,0.343642611683849
"requirements",3,0.343642611683849
"resembling",3,0.343642611683849
"residence",3,0.343642611683849
"resist",3,0.343642611683849
"resorption",3,0.343642611683849
"restricted",3,0.343642611683849
"retain",3,0.343642611683849
"retained",3,0.343642611683849
"returned",3,0.343642611683849
"reversed",3,0.343642611683849
"rhizo",3,0.343642611683849
"rhizosphaerae",3,0.343642611683849
"rica",3,0.343642611683849
"richer",3,0.343642611683849
"risks",3,0.343642611683849
"rochei",3,0.343642611683849
"rot",3,0.343642611683849
"royal",3,0.343642611683849
"rpob",3,0.343642611683849
"rsm",3,0.343642611683849
"s1",3,0.343642611683849
"saccharification",3,0.343642611683849
"salina",3,0.343642611683849
"saltmarshes",3,0.343642611683849
"sanyensis",3,0.343642611683849
"são",3,0.343642611683849
"sativa",3,0.343642611683849
"saturation",3,0.343642611683849
"scalindua",3,0.343642611683849
"score",3,0.343642611683849
"scutellospora",3,0.343642611683849
"seasonality",3,0.343642611683849
"seasonally",3,0.343642611683849
"sections",3,0.343642611683849
"selecting",3,0.343642611683849
"serine",3,0.343642611683849
"sesquiterpenoid",3,0.343642611683849
"seventy",3,0.343642611683849
"shelf",3,0.343642611683849
"shells",3,0.343642611683849
"shore",3,0.343642611683849
"shores",3,0.343642611683849
"shp",3,0.343642611683849
"siderophores",3,0.343642611683849
"signal",3,0.343642611683849
"simulated",3,0.343642611683849
"simultaneous",3,0.343642611683849
"sinomonas",3,0.343642611683849
"skeleton",3,0.343642611683849
"skim",3,0.343642611683849
"slurry",3,0.343642611683849
"smectite",3,0.343642611683849
"sob",3,0.343642611683849
"sod",3,0.343642611683849
"solubilisation",3,0.343642611683849
"solubilising",3,0.343642611683849
"solubility",3,0.343642611683849
"solubilizers",3,0.343642611683849
"sorption",3,0.343642611683849
"soybean",3,0.343642611683849
"sparse",3,0.343642611683849
"spatially",3,0.343642611683849
"specie",3,0.343642611683849
"spectrophotometry",3,0.343642611683849
"spiral",3,0.343642611683849
"spiro",3,0.343642611683849
"spite",3,0.343642611683849
"sr",3,0.343642611683849
"ssf",3,0.343642611683849
"start",3,0.343642611683849
"starting",3,0.343642611683849
"station",3,0.343642611683849
"steady",3,0.343642611683849
"stephensi",3,0.343642611683849
"stepwise",3,0.343642611683849
"stochasticity",3,0.343642611683849
"strata",3,0.343642611683849
"streptomycete",3,0.343642611683849
"streptomycetes",3,0.343642611683849
"stressed",3,0.343642611683849
"strongest",3,0.343642611683849
"submitted",3,0.343642611683849
"substituted",3,0.343642611683849
"substitutions",3,0.343642611683849
"suite",3,0.343642611683849
"sulfite",3,0.343642611683849
"summarized",3,0.343642611683849
"sun",3,0.343642611683849
"sunderban",3,0.343642611683849
"superficial",3,0.343642611683849
"superior",3,0.343642611683849
"supplementation",3,0.343642611683849
"supporting",3,0.343642611683849
"surprisingly",3,0.343642611683849
"surveys",3,0.343642611683849
"surviving",3,0.343642611683849
"sustain",3,0.343642611683849
"sustainability",3,0.343642611683849
"sustenance",3,0.343642611683849
"sw480",3,0.343642611683849
"symbiotic",3,0.343642611683849
"tamilnadu",3,0.343642611683849
"tamsui",3,0.343642611683849
"tbrc",3,0.343642611683849
"tend",3,0.343642611683849
"thb",3,0.343642611683849
"therapy",3,0.343642611683849
"thermostable",3,0.343642611683849
"thresholds",3,0.343642611683849
"tightly",3,0.343642611683849
"tof",3,0.343642611683849
"tomato",3,0.343642611683849
"topics",3,0.343642611683849
"topology",3,0.343642611683849
"tracer",3,0.343642611683849
"transforming",3,0.343642611683849
"transitional",3,0.343642611683849
"translocation",3,0.343642611683849
"tricalcium",3,0.343642611683849
"triplicates",3,0.343642611683849
"triveni",3,0.343642611683849
"trna",3,0.343642611683849
"twelve",3,0.343642611683849
"typhimurium",3,0.343642611683849
"ultimately",3,0.343642611683849
"unclassified",3,0.343642611683849
"uncontaminated",3,0.343642611683849
"unculturable",3,0.343642611683849
"unicellular",3,0.343642611683849
"uniformly",3,0.343642611683849
"universal",3,0.343642611683849
"unstable",3,0.343642611683849
"upland",3,0.343642611683849
"upstream",3,0.343642611683849
"utilised",3,0.343642611683849
"utilising",3,0.343642611683849
"validation",3,0.343642611683849
"var",3,0.343642611683849
"varies",3,0.343642611683849
"vary",3,0.343642611683849
"vegetative",3,0.343642611683849
"venezuela",3,0.343642611683849
"vents",3,0.343642611683849
"verrucomicrobia",3,0.343642611683849
"versatile",3,0.343642611683849
"verticillioides",3,0.343642611683849
"vierh",3,0.343642611683849
"view",3,0.343642611683849
"vigorous",3,0.343642611683849
"virulent",3,0.343642611683849
"virus",3,0.343642611683849
"vmax",3,0.343642611683849
"warm",3,0.343642611683849
"webs",3,0.343642611683849
"weights",3,0.343642611683849
"western",3,0.343642611683849
"whey",3,0.343642611683849
"wiener",3,0.343642611683849
"wl",3,0.343642611683849
"wu",3,0.343642611683849
"xanthomonas",3,0.343642611683849
"xiamen",3,0.343642611683849
"xiamenensis",3,0.343642611683849
"yan",3,0.343642611683849
"ye",3,0.343642611683849
"yeasts",3,0.343642611683849
"young",3,0.343642611683849
"zhou",3,0.343642611683849
"zn2",3,0.343642611683849
"zonation",3,0.343642611683849
"δ",3,0.343642611683849
"µm",3,0.343642611683849
"ω8c",3,0.343642611683849
"ω9c",3,0.343642611683849
"00",2,0.229095074455899
"005",2,0.229095074455899
"0157",2,0.229095074455899
"028",2,0.229095074455899
"0625",2,0.229095074455899
"0and",2,0.229095074455899
"0ω8c",2,0.229095074455899
"1077",2,0.229095074455899
"112",2,0.229095074455899
"113",2,0.229095074455899
"117t",2,0.229095074455899
"12749t",2,0.229095074455899
"130",2,0.229095074455899
"132",2,0.229095074455899
"136",2,0.229095074455899
"137",2,0.229095074455899
"14t",2,0.229095074455899
"156",2,0.229095074455899
"164",2,0.229095074455899
"164t",2,0.229095074455899
"166",2,0.229095074455899
"168",2,0.229095074455899
"172",2,0.229095074455899
"17468t",2,0.229095074455899
"179",2,0.229095074455899
"180",2,0.229095074455899
"1959",2,0.229095074455899
"1967",2,0.229095074455899
"1983",2,0.229095074455899
"1989",2,0.229095074455899
"1992",2,0.229095074455899
"1995",2,0.229095074455899
"1997",2,0.229095074455899
"1999",2,0.229095074455899
"1k03690t",2,0.229095074455899
"1w8c",2,0.229095074455899
"1α",2,0.229095074455899
"2012002t",2,0.229095074455899
"20cm",2,0.229095074455899
"210",2,0.229095074455899
"219820",2,0.229095074455899
"21st",2,0.229095074455899
"232617",2,0.229095074455899
"24h",2,0.229095074455899
"2500",2,0.229095074455899
"254",2,0.229095074455899
"25t",2,0.229095074455899
"2602gpt1",2,0.229095074455899
"264",2,0.229095074455899
"26t",2,0.229095074455899
"274745t",2,0.229095074455899
"2803gpt1",2,0.229095074455899
"282",2,0.229095074455899
"28th",2,0.229095074455899
"2h",2,0.229095074455899
"300",2,0.229095074455899
"311",2,0.229095074455899
"33142t",2,0.229095074455899
"335",2,0.229095074455899
"33591",2,0.229095074455899
"354",2,0.229095074455899
"370",2,0.229095074455899
"37ºc",2,0.229095074455899
"388",2,0.229095074455899
"395",2,0.229095074455899
"3a",2,0.229095074455899
"3e",2,0.229095074455899
"3h",2,0.229095074455899
"3hb",2,0.229095074455899
"4000",2,0.229095074455899
"410",2,0.229095074455899
"43868t",2,0.229095074455899
"449",2,0.229095074455899
"44t",2,0.229095074455899
"454",2,0.229095074455899
"460",2,0.229095074455899
"468",2,0.229095074455899
"4hb",2,0.229095074455899
"4t",2,0.229095074455899
"4th",2,0.229095074455899
"507",2,0.229095074455899
"510",2,0.229095074455899
"512",2,0.229095074455899
"549",2,0.229095074455899
"559",2,0.229095074455899
"5626",2,0.229095074455899
"563",2,0.229095074455899
"564",2,0.229095074455899
"568",2,0.229095074455899
"581",2,0.229095074455899
"5s",2,0.229095074455899
"5th",2,0.229095074455899
"6000",2,0.229095074455899
"650",2,0.229095074455899
"6s",2,0.229095074455899
"6t",2,0.229095074455899
"6α",2,0.229095074455899
"700",2,0.229095074455899
"70th",2,0.229095074455899
"78t",2,0.229095074455899
"7e",2,0.229095074455899
"7r",2,0.229095074455899
"800",2,0.229095074455899
"810",2,0.229095074455899
"926",2,0.229095074455899
"a4α",2,0.229095074455899
"aas",2,0.229095074455899
"abd",2,0.229095074455899
"abdulaziz",2,0.229095074455899
"abscission",2,0.229095074455899
"absorb",2,0.229095074455899
"acanthicum",2,0.229095074455899
"acaulosporaceae",2,0.229095074455899
"accelerated",2,0.229095074455899
"acceleration",2,0.229095074455899
"accomplish",2,0.229095074455899
"accomplished",2,0.229095074455899
"aceh",2,0.229095074455899
"acetonide",2,0.229095074455899
"aciduric",2,0.229095074455899
"acp",2,0.229095074455899
"actions",2,0.229095074455899
"actors",2,0.229095074455899
"acts",2,0.229095074455899
"actual",2,0.229095074455899
"ad",2,0.229095074455899
"additions",2,0.229095074455899
"addresses",2,0.229095074455899
"addressing",2,0.229095074455899
"adenylate",2,0.229095074455899
"adenylates",2,0.229095074455899
"adjoining",2,0.229095074455899
"adoral",2,0.229095074455899
"adp",2,0.229095074455899
"advances",2,0.229095074455899
"advantageous",2,0.229095074455899
"adversely",2,0.229095074455899
"aec",2,0.229095074455899
"aestuarii",2,0.229095074455899
"afforded",2,0.229095074455899
"africa",2,0.229095074455899
"africana",2,0.229095074455899
"aging",2,0.229095074455899
"ago",2,0.229095074455899
"agreement",2,0.229095074455899
"agrobacterium",2,0.229095074455899
"ahl",2,0.229095074455899
"aiming",2,0.229095074455899
"albeit",2,0.229095074455899
"albino",2,0.229095074455899
"albogriseolus",2,0.229095074455899
"alcohols",2,0.229095074455899
"algal",2,0.229095074455899
"alginolyticus",2,0.229095074455899
"alignment",2,0.229095074455899
"alkali",2,0.229095074455899
"alkalinity",2,0.229095074455899
"alkyl",2,0.229095074455899
"alleviated",2,0.229095074455899
"alleviating",2,0.229095074455899
"alluvial",2,0.229095074455899
"am105t",2,0.229095074455899
"amazon",2,0.229095074455899
"amenable",2,0.229095074455899
"america",2,0.229095074455899
"amines",2,0.229095074455899
"aminophospholipids",2,0.229095074455899
"amob",2,0.229095074455899
"ampicillin",2,0.229095074455899
"ample",2,0.229095074455899
"amps",2,0.229095074455899
"amylolytic",2,0.229095074455899
"anaeromyxobacter",2,0.229095074455899
"anakan",2,0.229095074455899
"analytical",2,0.229095074455899
"anode",2,0.229095074455899
"anoxicity",2,0.229095074455899
"anoxygenic",2,0.229095074455899
"answer",2,0.229095074455899
"ant",2,0.229095074455899
"antagonists",2,0.229095074455899
"anterior",2,0.229095074455899
"anthropogenically",2,0.229095074455899
"antimalarial",2,0.229095074455899
"antiplasmodial",2,0.229095074455899
"antiproliferative",2,0.229095074455899
"antitumor",2,0.229095074455899
"aphanidermatum",2,0.229095074455899
"apoptosis",2,0.229095074455899
"applicability",2,0.229095074455899
"applying",2,0.229095074455899
"appreciable",2,0.229095074455899
"april",2,0.229095074455899
"aquatica",2,0.229095074455899
"arab",2,0.229095074455899
"arabidopsis",2,0.229095074455899
"archive",2,0.229095074455899
"arctic",2,0.229095074455899
"arginine",2,0.229095074455899
"arising",2,0.229095074455899
"arrest",2,0.229095074455899
"art",2,0.229095074455899
"arum",2,0.229095074455899
"arundinaceum",2,0.229095074455899
"as4",2,0.229095074455899
"asanoa",2,0.229095074455899
"ascomycete",2,0.229095074455899
"ash",2,0.229095074455899
"assimilate",2,0.229095074455899
"assimilated",2,0.229095074455899
"asy5",2,0.229095074455899
"atr",2,0.229095074455899
"attack",2,0.229095074455899
"attained",2,0.229095074455899
"attracted",2,0.229095074455899
"attraction",2,0.229095074455899
"attribution",2,0.229095074455899
"au",2,0.229095074455899
"aurantiaca",2,0.229095074455899
"australian",2,0.229095074455899
"autochthonous",2,0.229095074455899
"av",2,0.229095074455899
"avicenia",2,0.229095074455899
"avicenniae",2,0.229095074455899
"awamori",2,0.229095074455899
"awcd",2,0.229095074455899
"azaphilones",2,0.229095074455899
"azino",2,0.229095074455899
"azotobacters",2,0.229095074455899
"b1",2,0.229095074455899
"b16",2,0.229095074455899
